created_at,user.location,user.followers_count,user.friends_count,text
2019-02-19 11:17:35,Highlands Of #Scotland ,1389,2618,"🎶SOUND ON🎶
Saskia watching as Swans swim past and a boat sails on the Nairn River towards the Moray Firth Sea… https://t.co/hcXgYkK0MT"
2019-02-19 11:17:38,"Midrand, South Africa",6168,5922,"When you realize that to get a job you need experience and to get experience you need a job 
#TuesdayThoughts https://t.co/g4rE9u5eud"
2019-02-19 11:17:42,"Lagos, Nigeria",477,679,"💃🏻Promo! Promo! Promo!!💃🏻

Get your Emirates flight ticket  to Dubai for just *₦274, 000* only.

Travel date is fro… https://t.co/yfe7IqROz0"
2019-02-19 11:17:44,Nairobi,1741,4980,"#RadioActiveMixx
#TerrificTuesday 
#TuesdayThoughts 
#TuesdayMotivation 
#FinePeopleFromKenya 
@Andreflavour 
LET I… https://t.co/qQnYSuGGhT"
2019-02-19 11:17:44,"Lagos, Nigeria",9427,434,"Started drawing on the floor as a kid in Lagos. 
Then started drawing comics. 
Studied accounting. 
Now this is wha… https://t.co/8J7BRxHGqD"
2019-02-19 11:17:46,"Melbourne, Victoria",238,882,The best #tuesdaythoughts are those that help us to be wiser people and I don't have any for you.
2019-02-19 11:17:50,,576,919,"#TuesdayThoughts 
Still no apologies👇"
2019-02-19 11:17:50,"Mumbai, India",6280,221,Nature is meant to change and so are you. So be #happy in what you have. Enjoy the life you're living and people yo… https://t.co/j5IaBm1AW2
2019-02-19 11:17:54,"Enugu, Nigeria",2910,415,"#NowPlaying 📻🎧🔊▶️- gbona""'- 
@burnaboy
 on #playzone with @iamdjskipit

#tuesday 
#TuesdayMotivation
#TuesdayThoughts
#Enugu"
2019-02-19 11:17:54,Africa,1175,5002,"TV station cancels live broadcast because female referee was wearing shorts- https://t.co/XmFKjnhKO6
#femalesoccer… https://t.co/Dp0nETJkAt"
2019-02-19 11:17:55,,312,608,"BMW 420 Gran Coupe 2.0 d 190 M Sport Manual £226.11 + VAT monthly rentals
£2034.99 + VAT initial rental, Contract t… https://t.co/wxXskao0kn"
2019-02-19 11:17:55,UK.,621,511,"In the year that sees 80 yrs since start of #WWII and food rationing, here's 'Beautiful Words from the Past' .  (Fr… https://t.co/mj9dZHeurE"
2019-02-19 11:17:56,,352,447,"To contribute to society, one has to step out of their comfort zones. @Simuselounge @BeedieEzi @kamri_apollo… https://t.co/HUpcdPBU5v"
2019-02-19 11:17:57,India,335,387,"Music Is What You Need In Every Mood, Here Is The #Top10 Punjabi Songs List Check Out Your Favourite… https://t.co/AA0t5rX6ap"
2019-02-19 11:17:57,"Enugu, Nigeria",2910,415,"#NowPlaying 📻🎧🔊▶️- on-the-low""'- 
@burnaboy
 on #playzone with @iamdjskipit

#tuesday 
#TuesdayMotivation
#TuesdayThoughts
#Enugu"
2019-02-19 11:17:58,Worldwide,163427,22608,“Your mind will quit a thousand times before you body will. Feel the fear and do it anyway.” – Unknown… https://t.co/RNsK3wYM9t
2019-02-19 11:17:58,,157,1300,"@FoxNews @jamesfox01 @BBCWorld @ITV 

Should Donkeys now stop being exploited in Santorini? 

Keep them from being… https://t.co/VaGMhZe2zV"
2019-02-19 11:18:01,"Ibadan, Nigeria",7354,69,"#LiveOnAir: #RaypowerLounge W/ @mz_bmd  ♨️

#TerrificTuesday  #TuesdayThoughts #TuesdayMotivation 

🎼📻🎧 I Feel It C… https://t.co/wA7JcGWQth"
2019-02-19 11:18:02,"Pune, India",62,97,Alas if only fasting could Prolong A Life #Karvachauth #LostPilots #AeroShow #AeroIndia2019 #SuryaKirans #Banglore… https://t.co/mjEytBRgao
2019-02-19 11:18:03,Bobo-dioulasso BF,4308,4253,Sad and comic
2019-02-19 11:18:05,Luton & Elstree,1736,1191,"Remember MOFO it’s ChooseDay!

#Gym #GymLife #Bodybuilding
#Hypnosis Expert #Hypnotherapy #OvercomeYourPhobia… https://t.co/7mIT0uJfWo"
2019-02-19 11:18:05,"Federal Capital Territory, Nig",577,889,Dont let jealousy make you hate a person you should be learning from. #TuesdayThoughts https://t.co/wHAwWzhyE1
2019-02-19 11:18:06,NYC 🍎🗽❣️,4791,4003,"Good morning ☀️ 
Our amazing journey continues 🚀
Get going...keep going 💯
#TuesdayThoughts ☕️ https://t.co/j5pmEMFiqH"
2019-02-19 11:18:06,There's Me@REEATIME @ANNAWAANT,4846,5209,"#TuesdayThoughts
You have got it all together in one place all the things you want, again 💡 https://t.co/nOJHy3JTDW"
2019-02-19 11:18:07,,7,88,We can do more of this than calling me derogatory or denigrating names. It all begins with calm dialog and not shou… https://t.co/PjWordKLpl
2019-02-19 11:18:15,,0,1,Pls RT Flat 10% off coupon: BOITG10P https://t.co/8nGRxaloaO #taheemrajat Web: https://t.co/3ut3zxH3xB FB:… https://t.co/CTn8J0sMpf
2019-02-19 11:18:15,"Corvallis, OR",244,411,"Fridge has the letter “d” 
Refrigerator does not 😳
#TuesdayThoughts"
2019-02-19 11:18:18,https://www.amazon.com/dp/B07KZSBL3C,0,0,"do more with yourself today

#TuesdayThoughts 
#TuesdayMotivation"
2019-02-19 11:18:24,suisse bale basel switzerland ,565,171,"#Twitter Trend WORLDWIDE @primtec 
* #LOONA_BUTTERFLY

  * #うたコン

  * #all893

  * #白山くん

  * #FelizMartes

  *… https://t.co/foZvcZsLQp"
2019-02-19 11:18:27,United States,1981,1941,"#BlackHistoryMonth
#TuesdayThoughts
Honoring genius, scientist, the late, great Benjamin Banneker. #Education… https://t.co/kbQZEtmJHr"
2019-02-19 11:18:28,"California, USA",640,1395,Roger Stone goes to jail..... #TuesdayThoughts
2019-02-19 11:18:29,"West Midlands, England",36,39,Why not use the ancient Aristotelian method to happiness and life satisfaction? After all wisdom does not come thro… https://t.co/mfqYAl02ZX
2019-02-19 11:18:29,"Ohio, USA and the World.",10278,10600,Break out the #vinylcollection today Mates!  😉#TuesdayMotivation #TuesdayThoughts #phonograph #music
2019-02-19 11:18:31,"Runcorn, England",45,281,"What could your business do with a touchscreen, fanless, LED EPOS terminal with optional customer screen, card read… https://t.co/YgLwxfpM2s"
2019-02-19 11:18:34,"Minden, LA",750,640,"He had a dream two years ago.
#TuesdayThoughts 
#TuesdayMotivation 
#Oloni https://t.co/gkUJ38EZbF"
2019-02-19 11:18:35,,51930,55032,Getting up and getting prepared #TuesdayThoughts
2019-02-19 11:18:37,france ,5613,5222,"HAPPY NEW TUESDAY 🤗
#TuesdayThoughts #SocialSafety #LuckyDucker https://t.co/D5hVH6HNCH"
2019-02-19 11:18:40,,1024,803,@GOP - your descent into the #ridiculous continues. #TuesdayThoughts
2019-02-19 11:18:41,"Right outside Philly, PA",2533,3452,"Oh how I used to love presidential quotes! ""Ask not what you can do... "" I miss presidential quotes. It's sad 😭 thi… https://t.co/KgeZLdpfxf"
2019-02-19 11:18:58,On The T Or In Outer Space,1859,700,"Ready to log another brilliant Tuesday on the books?
#TuesdayThoughts 
#TuesdayMotivation https://t.co/c4Aj9d1rDE"
2019-02-19 11:19:00,"Ibadan, Nigeria",7354,69,"#LiveOnAir: #RaypowerLounge W/ @mz_bmd  ♨️

#TerrificTuesday  #TuesdayThoughts #TuesdayMotivation 

🎼📻🎧Not For Sale… https://t.co/vHJsFkIqVW"
2019-02-19 11:19:00,,2384,2293,"@Ltd_To_Two @angela_3110_ @WonderWinged 💐🏵️🎶🌐🎈📰📚📖🖌️

Colours of the World.. 

🙂HAPPY FLOWERING TUESDAY… https://t.co/D7eJBi1Z5g"
2019-02-19 11:19:01,"Cape Town, South Africa",16254,8927,"“Without goals, and plans to reach them, you are like a ship that has set sail with no destination.” – Unknown… https://t.co/izLHUHBx9I"
2019-02-19 11:19:05,"Iowa, USA",81,162,"Am I the only who finds the phrase ""Waning Gibbous"" hilarious? #TuesdayThoughts"
2019-02-19 11:19:05,Africa,1175,5002,TV station cancels live broadcast because female referee was wearing shorts- https://t.co/XmFKjn09Wy …… https://t.co/iH9o4sNtsJ
2019-02-19 11:19:06,Bangalore,186,57,"#BUFFET MENU consisting of 50+ items:
1 #SOUP
6 #SALADS
4 #STARTERS
16 MAIN COURSE
12 #DESSERTS
#CHAAT COUNTER… https://t.co/5Ug1H1BOB6"
2019-02-19 11:19:16,Pennsylvania & NJ USA  ,107405,101712,"Your morning ""oof.""

#TuesdayThoughts #TuesdayMorning https://t.co/sUWWm40YNn"
2019-02-19 11:19:18,"Ibadan, Nigeria",4971,4617,"#Vibing📻
  
Emotionless -@Drake 

#TheZone with @yungboss42 

#TerrificTuesday #TuesdayThoughts 

 https://t.co/q6xaogarF0"
2019-02-19 11:19:21,"Lagos, Nigeria",230,79,Automation is coming to the professional advisers sector which needs to be thinking now about branding in order to… https://t.co/7SM6OMGWGs
2019-02-19 11:19:25,Africa,1175,5002,TV station cancels live broadcast because female referee was wearing shorts- https://t.co/XmFKjn09Wy …… https://t.co/ekWkBoHBLL
2019-02-19 11:19:30,Lagos,1751,1848,"Buhari Didn’t Order Nigerians To Be Shot Summarily – Tinubu
https://t.co/MssDApYeh8

#SnatchAtYouOwnRisk… https://t.co/uYBP8eyFtE"
2019-02-19 11:19:31,جمهورية الموز  ,12721,4794,"Sometimes...
#TuesdayThoughts https://t.co/NIPxt5nhIk"
2019-02-19 11:19:35,"Eldoret, Kenya",1232,2068,There is a slay queen busy calling your father 'childish' out there while back in the house you guys are afraid of… https://t.co/j7tH4ih7bt
2019-02-19 11:19:35, In between 🇳🇬 and 🇱🇷,5191,4859,"I'm only responsible for what I say and not for what you understand 
#TuesdayThoughts"
2019-02-19 11:19:36,"Bengaluru, India",116,95,"I'm not made up of information.
Rather, I'm made up of emotions.
#Emotions 
#Me
#Information
#Personality
#randomthought 
#TuesdayThoughts"
2019-02-19 11:19:42,Africa,1175,5002,TV station cancels live broadcast because female referee was wearing shorts- https://t.co/XmFKjn09Wy …… https://t.co/egqPOfXYNw
2019-02-19 11:19:44,"Ohio, USA",6756,4313,"Stand strong, hold your ground and let them deal with the fallout. Sometimes, it’s just not your problem.… https://t.co/VEd9mmkQNC"
2019-02-19 11:19:45,St Helens,57,404,"Take your beloved furry friend to a nearby friendly beach this half term!  🐶🐕 

#ezeecopy @weacceptpets… https://t.co/jwWgKVqSlV"
2019-02-19 11:19:47,London / Global ,1983,2453,"“The best teachers are those who show you where to look, but don't tell you what to see.” - Alexandra K. Trenfor… https://t.co/XBVacYIpeK"
2019-02-19 11:19:47,Republic of Croatia,16,46,"Weddings and celebrations on while sailing are remarkable
#sailing #weddings #TuesdayThoughts #TravelTuesday #Ocean… https://t.co/XtXbDjiqhT"
2019-02-19 11:19:48,tampa,10833,9906,".@WFLA @UofTampa  Not a bad view while you learn.
@StormHour #TuesdayThoughts #TampaBayFL #Tampa #TampaBay https://t.co/uKIHPgOimn"
2019-02-19 11:19:49,Leicestershire,545,791,Lovely. This is the kind of thing I joined the @CanalRiverTrust for. On the other hand ... way too heavy with the c… https://t.co/4azZzRSGb2
2019-02-19 11:19:51,"Birmingham, England",111,554,"If everyone is moving forward together, then success takes care of itself. #hr #tuesdaythoughts https://t.co/btpmepyBPi"
2019-02-19 11:19:52,,12,1,"It's big, it's bold and it's beautiful. So go out and enjoy the world! Have wheelchair, will travel? For useful and… https://t.co/RReMpAK4Ul"
2019-02-19 11:19:56,the WORLD over,11242,12409,"#poem breathes #thoughts
Thanks for all the help promoting the #NEWBOOK 17 &amp; Life. 4 now a poem for… https://t.co/BOQYvPakfP"
2019-02-19 11:19:57,,2971,372,"My gaze is fixed on the Lord &amp; His eternal Word. I refuse to be moved,  distracted or influenced by situations or c… https://t.co/ptsoTtRlEH"
2019-02-19 11:19:58,,33088,30980,"Dear members of the GOP who are still supporting Orange Turd @realDonaldTrump, you should be ashamed of yourselves.… https://t.co/vybaB1TLxw"
2019-02-19 11:19:58,Africa,2310,2704,I am Liverpool.I am Red. You'll never walk alone. It's game day! #TuesdayThoughts #gainwithuntamedtv #LIVBAY Can't wait to rip Bayern apart😊
2019-02-19 11:19:59,"Dallas, TX",2963,2665,Guide me as my day goes. #TuesdayMorning #TuesdayThoughts
2019-02-19 11:20:00,UK,7432,8345,"Do you know the basics about what foster care is? What about who can foster, or the type of children that enter the… https://t.co/bC1hanz0CP"
2019-02-19 11:20:00,Global,123467,81141,"May ALL Beings be #Happy! 
#Buddha 

#JoyTrain &gt;https://t.co/X7w2jFQ0Fn           #Joy #Love #Kindness #kjoys… https://t.co/NR2jy1CfoN"
2019-02-19 11:20:00,"Milton Keynes, England",37,59,Success is not an accident. Nor is it the result of just one monumental decision. Success is the result of a contin… https://t.co/4E6SfYM5oR
2019-02-19 11:20:02,"North West, England",1249,3950,"📣 Just for you - check out this Clearance Guy Laroche™, Drakkar Noir Eau de Toilette Spray 100ml, new in from our… https://t.co/DQcdHq7Je7"
2019-02-19 11:20:03,,80,32,You don't need to go to #Kashmir to repeal #Article370 and #Article35A. You can do it in delhi itself if you have t… https://t.co/7UEbSPwPZ5
2019-02-19 11:20:03,"Warri, Nigeria",234,158,"#TuesdayThoughts

Johann Pachelbel's *Canon in D*:
""I will be the song that will be playing when the righteous are… https://t.co/J5fvHdwpjR"
2019-02-19 11:20:03,Amritsar,1140,871,"18K YELLOW GOLD ROYAL NECKLACE SET WITH ANTIQUE FINISH
Latest Designs @ https://t.co/kQrsjYhLp3
#jewellery #fashion… https://t.co/1pOn7n1zYo"
2019-02-19 11:20:04,,0,1,Pls RT Flat 10% off coupon: BOITG10P https://t.co/8nGRxaloaO #taheemrajat Web: https://t.co/3ut3zxH3xB FB:… https://t.co/uPr4Ijo3tR
2019-02-19 11:20:04,,3255,1972,"10 Self-Sabotaging Words and 10 Alternatives - https://t.co/PzyG1nxV03  
Blog by @TheWellnessUniv #WUVIP… https://t.co/mhHbkkctNm"
2019-02-19 11:20:04,Global,8440,7252,"10 Self-Sabotaging Words and 10 Alternatives - https://t.co/x4MQlvhSvK 
#Blog by @TheWellnessUniv  #WUVIP… https://t.co/Ydq0IUAWWY"
2019-02-19 11:20:05,"London, England ",4962,4200,Seek knowledge daily  #AimHigh #makeyourownlane #entrepreneur #selfimprovement #makeyourmark #mpgvip #defstar5… https://t.co/pMsSOHPlyD
2019-02-19 11:20:05,NJ USA & Portugal,14252,12150,10 Self-Sabotaging Words and 10 Alternatives - https://t.co/Bj6FTTocCo  #Blog by @TheWellnessUniv #WUVIP… https://t.co/RvAXreoZ4D
2019-02-19 11:20:12,"Dunfermline, Scotland",105,150,Accents are just fonts for your mouth. #TuesdayThoughts #ThingsThatMakesYouGoHmm #Accents
2019-02-19 11:20:13,,3294,4237,Nobody knows it but you've got a secret smile &amp; you use it only for me #TuesdayThoughts
2019-02-19 11:20:16,,54,40,"All my friends are heathens, take it slow...
#TuesdayThoughts"
2019-02-19 11:20:16,"New York, NY",881,4884,@ryanlcooper Not surprising at all. Nobody likes Israel or Zionists. The ones pretending to like them are only milk… https://t.co/YKTK1zRdvu
2019-02-19 11:20:17,"Nigeria,West Africa",2291,760,"It's also recommended in a hadith to eat dates on daily basis in the morning. If Prophet Muhammad (SAW), recommends… https://t.co/xQEndmWfzV"
2019-02-19 11:20:27,Mars,47,65,Happy Tuesday everyone . I hope everyone has a wonderful day. #TuesdayThoughts #TuesdayMotivation #LetsGo #TuesdayMorning
2019-02-19 11:20:29,United States of America,3580,5002,HRC is the rightful POTUS. If Trump hadn’t conspired with the Russians and god knows who else ..... can you imagine… https://t.co/sMvrqAXEz9
2019-02-19 11:20:30,"Mumbai, India",3,0,"Dr. Samir Karkhanis invites you to attend the #Exclusive #Masterclass on ""How to Grow your #Business"" in your own c… https://t.co/n13UnZ2tmn"
2019-02-19 11:20:30,Grantham,970,1078,@ProjectHEROman introduces our #Phoenix cohort to what our Health Mentor Training Programme will entail this week a… https://t.co/5dcAMy8aRR
2019-02-19 11:20:43,,59,514,"When you blame others, you give up your power to change.
— Robert Anthony

#TuesdayThoughts"
2019-02-19 11:20:43,Planet Earth,4183,4995,"OMFG!! #TuesdayThoughts

Alabama Newspaper Publisher Calls On KKK To Get The Ropes And ‘Clean Up D.C.’
https://t.co/7w0Gl5VPAf"
2019-02-19 11:20:44,,33088,30980,"I'm shocked! 'Trump Engaged in Suspect Tax Schemes
as He Reaped Riches From His Father'. https://t.co/ju1djY56XB …… https://t.co/vf0yMcZJ2e"
2019-02-19 11:20:44,England,4424,4238,"""Very little is needed to make a happy life; it is all within yourself, in your way of thinking."" -  Marcus Aureliu… https://t.co/r7K9fStBDz"
2019-02-19 11:20:46,"Ohio, USA and the World.",10278,10600,Great idea ... and the doctor just used this on me for an incision on my leg.  Worked like a charm.  😉… https://t.co/cXO5hZIOMh
2019-02-19 11:20:47,"Melbourne, Victoria",238,882,Found on great #TuesdayThoughts.
2019-02-19 11:20:48,London,186,225,"I’ve just realised that I am constantly rolling my eyes now and I’m not sure if this is a recent thing, or circa Ju… https://t.co/iyuYlMzlDl"
2019-02-19 11:20:56,"Amersham, South East",126,201,😳. Just goes to show how much gym culture is swathed in body image and weight stigma
2019-02-19 11:21:02,"Cape May Court House, NJ",588,560,Love how you start each day so positive!!! 🧡💙
2019-02-19 11:21:03,Nigeria,557,151,"#NowPlaying @migos - Migos-Flooded.mp3 On #unilagmusic  with @davidalbert_umw  

&gt;&gt; https://t.co/LAp4cNOa39

 Burna… https://t.co/1BS6zh1GCw"
2019-02-19 11:21:03,North American Tectonic Plate,2225,2218,FAQed Ap #TuesdayThoughts #TuesdayMotivation #FAQ #FAQedAp https://t.co/Jg19YkcuV6 via @redbubble
2019-02-19 11:21:06,Northern Light✨,458,318,"Me. Always....😉😋
#starwarsfan 
#TuesdayThoughts https://t.co/vEdt1ge9rs"
2019-02-19 11:21:08,Nigeria,914,565,"Keeping a low profile doesn't mean you're substandard, it means you appreciate yourself enough to avoid unnecessary… https://t.co/5fpOpOMsH9"
2019-02-19 11:21:14,There's Me@REEATIME @ANNAWAANT,4846,5209,"#TuesdayThoughts
What do you say now 😀🍟🌹👜🌦️🏡 https://t.co/4plrmg0C4I"
2019-02-19 11:21:18,"Rome, GA",544,25,"How to be a superhero in real life:
1) Develop a useful skill
2) Learn and practice
3) Help others and feel super… https://t.co/rxquP5Atea"
2019-02-19 11:21:18,,93,44,"#tuesdaymotivation
#TuesdayThoughts 
Of all of these motivational words, I was drawn most to 'valves'. Apparently v… https://t.co/O8DuhySvu7"
2019-02-19 11:21:19,New Delhi,83,27,"Studying at a new place, in a new country can be exciting but when the going gets tough get in touch with our peer… https://t.co/4HG3XBaPKS"
2019-02-19 11:21:25,"Shrewsbury, England",3634,2421,#TuesdayThoughts Have you #adopted a #cat or #kitten from us. It may seem early but it's time to start thinking abo… https://t.co/JknCQDhiIE
2019-02-19 11:21:27,"Ohio, USA",6756,4313,Emotions drive behavior. When I look around it seems that people operate from two different emotional phases: the r… https://t.co/Ewc8D5gv9M
2019-02-19 11:21:28,,33088,30980,"Hey folks, don't you find it strange that Orange Turd @realDonaldTrump takes his rage out on Mueller, and not the S… https://t.co/NtNA8t7Kb3"
2019-02-19 11:21:29,"New Delhi, India",626,2588,"#""Those who have ‘Satnaam’ and who do its jaap with full faith, all of their miseries disappear and they attain pea… https://t.co/jHOcTRLWx0"
2019-02-19 11:21:30,,51,385,#TuesdayMotivation #WachastressTuesday #TuesdayThoughts @ItsMainaKageni @Alex_Mwakideu @fredomachoka @MAJOGOO_KE… https://t.co/LACubd3Cl6
2019-02-19 11:21:30,"Indianapolis, IN",567,1705,"#TuesdayThoughts ""If it's important to u, you'll find a way. If no, you'll find an excuse."""
2019-02-19 11:21:34,"New Jersey, USA",191,168,If it’s #MINT to be it will be 🍃😋🍃 #NationalMintDay  #NationalChocolateMint #TuesdayThoughts #TuesdayMotivation… https://t.co/F7urhgSKOp
2019-02-19 11:21:35,"Lagos, Nigeria",1003,721,Take Chances... leave the safe zone if you want to grow #TuesdayThoughts #wxalimited #grow #chances https://t.co/53NfCLS6bM
2019-02-19 11:21:37,castelfranco veneto (Italy),1071,905,"I just added a new piece of #art to @SaatchiArt! https://t.co/HZgC5wQYIf

#19febbraio #TuesdayMotivation… https://t.co/tieaG6xiT0"
2019-02-19 11:21:37,United Kingdom,645,3336,Of course that is Corbyn! But can you name a British MP who lied to the voters at least ten times? Can you name a B… https://t.co/wOVeh57XCB
2019-02-19 11:21:46,"Lagos, Nigeria",247,762,Smell natural when you purchase any of our Brut Musk variant products from any store near you today.… https://t.co/QQW4siHx3i
2019-02-19 11:21:48,"Illinois, USA",7888,1653,"People don't know it, but the rejection of the Gospel Message is equivalent to refusing help when you're drowning.… https://t.co/l7M9KPOYYw"
2019-02-19 11:21:48,"Barcelona, Spain",1730,472,This beautiful apartment is waiting for you in the heart of the #GothicQuarter in Barcelona. An elegant and luxury… https://t.co/SNRlJ710Ic
2019-02-19 11:21:51,,0,1,Pls RT Laptop @ 19990 https://t.co/Ws6wCYH4ey #taheemrajat Web: https://t.co/3ut3zxH3xB FB: https://t.co/Q7gqMYq78u… https://t.co/zeNEf1qzPs
2019-02-19 11:21:50,"MUTHAIGA BUSINESS CENTRE, Nair",2516,4746,"Your digital branding should always be noteworthy, exciting and fresh while still building on the brand's core valu… https://t.co/OCLLuWHrhW"
2019-02-19 11:21:55,Sousse Tunisia,17,26,"😀 Hi,🗽You can earn 100 DOLLARS per day 💵 🎉💳 😀
, visit these links📥

https://t.co/UwBcr1ko5N… https://t.co/6tzJ8Zi0Ma"
2019-02-19 11:21:55,"Mumbai, India",3,0,"Pushkaraj Chipade student of #Welingkar Institute of Management - PGP #EntrepreneurshipManagement, batch 2018-19.
R… https://t.co/ulpKnBEpNt"
2019-02-19 11:21:56,"Bristol, CT",507,479,"You may have made some bad choices but don’t let that hold you prisoner, learn your lesson and move forward today i… https://t.co/drBFbi916f"
2019-02-19 11:21:56,,1675,1395,Smallie pizza for a smallie😊...what's stopping you from getting yours?😋 #TuesdayThoughts https://t.co/zn4GNj1GG8
2019-02-19 11:22:00,"Norfolk, United Kingdom",143,839,"#TuesdayThoughts | Fabric exhibition displays are for everything, not just for exhibitions: https://t.co/BaAZGFM5I4… https://t.co/pGltMjvbYB"
2019-02-19 11:22:00,"Warrington, Cheshire",3056,3328,"#tuesdaythoughts 

How you found your why? 

#smallbiz https://t.co/rH6G0Dna0A"
2019-02-19 11:22:06,"Lagos, Nigeria",6834,6617,Brand new music video: DJ Neptune Feat. @MI_Abaga  &amp; @Jessejagz Jesse Jagz - #BloodAndFire 🎶 🔥 🔥 {official video} :… https://t.co/wWAeVBD4ka
2019-02-19 11:22:09,"The Wild, Missouri ",437,795,16 hour shifts are brutal #TuesdayThoughts
2019-02-19 11:22:10,London,9819,9966,I like this one: larrykim https://t.co/NrdSu8nFg0 https://t.co/hdWKDfSEFo #TuesdayThoughts: 📘This library lends out… https://t.co/fVnJKvh7Kv
2019-02-19 11:22:11,London,9819,9966,I like this one: RestoreHope_20 https://t.co/JDsDNbdEZE https://t.co/2fb3KONz7a The people want to #RevokeArticle50… https://t.co/nJyxml9SJ2
2019-02-19 11:22:12,Midwest,933,2881,"#TuesdayThoughts

Hmmm looks like it is gonna be a long day... https://t.co/PkKKkB7Tmh"
2019-02-19 11:22:15,,31683,11998,UK elites want to cancel Brexit just like the US Swamp want to cancel Trump’s election and his presidency. They onl… https://t.co/MJbeUdZuDn
2019-02-19 11:22:20,"Chandigarh, India",2,2,"A day☀ well spent  🙈 

#pagg #punjab #family #pinjoregardan  #beauty #Travel #photograph #TuesdayThoughts #Yatra… https://t.co/4dbjrhNztV"
2019-02-19 11:22:20,"Bhubaneshwar, India",6,15,"Mahatma Gandhi and Human Security - https://t.co/Rfo0SPcvwi
#DrSarangi @snsahu75 #PositiveVibesToday #PositiveVibes… https://t.co/pAcmMJnY4i"
2019-02-19 11:22:23,London,14608,398,The Culture Whisper team round up the most exciting talks happening in London to book now: https://t.co/SlV6Ojq9D7… https://t.co/7DOJsxT8wM
2019-02-19 11:22:25,"Manchester, England",1668,1140,"Samsung’s #GalaxyS10 and Galaxy Buds leak in TV commercial

🤦🏻‍♂️OOPS🤦🏻‍♂️

If there was a Guinness World record fo… https://t.co/NibD41r3g8"
2019-02-19 11:22:26,UK.,621,511,"In the year that sees 80 yrs since start of #WWII with food rationing &amp; general shortages, here's 'Beautiful Words… https://t.co/7T2olHZwkN"
2019-02-19 11:22:29,United Kingdom,47,230,Just done some back rehab testing on holds. Almost 1 minute each movement. #rehab #TuesdayThoughts #TuesdayMotivation
2019-02-19 11:22:29,,216,151,"yesterday i gave out FREE fixed match and people ignored, Don't say I didn't give out this link. Follow the link &amp;… https://t.co/55gKOSWmfJ"
2019-02-19 11:22:36,"Portland, ME",101,13,"Once in life do fall in love 
Not necessarily with a person but with an idea, a dream, an ambition!
More often it w… https://t.co/way4OuPcR6"
2019-02-19 11:22:43,Nigeria,505,1106,"In what year was the AIB Autonomous? 

Download the AIB Mobile App:https://t.co/4ZwGE5rQRN
Visit… https://t.co/06esmXjFzy"
2019-02-19 11:22:46,"Melbourne, Victoria",238,882,Found one great #TuesdayThoughts.
2019-02-19 11:22:48,"Harrogate, United Kingdom",786,808,"When did you last think about how well your website works for your business? Get thinking today with a free, no obl… https://t.co/ilBsLDdImD"
2019-02-19 11:22:48,"Milwaukee, WI",4,104,Waking up by salt trucks and barking dogs ...yeah I’m still in Wisconsin #TuesdayThoughts https://t.co/MwzkH6Obf7
2019-02-19 11:22:50,"Kent, UK",2961,800,"What happens when the perfect marriage becomes the perfect mess?
#TuesdayThoughts 
'Funny. Great characters. A few… https://t.co/xyv6yw07WA"
2019-02-19 11:22:50,"Mumbai, India",3,0,"Sakshi Pore, student of #Welingkar Institute of Management - PGP #EntrepreneurshipManagement, batch 2018-19.
Regist… https://t.co/hE7EyxCkWk"
2019-02-19 11:22:51,,33088,30980,"Hey Orange Turd @realDonaldTrump, go outside the White House and look up. Those two birds are watching your preside… https://t.co/dzuh8BUDyY"
2019-02-19 11:22:53,"Nairobi, Kenya",148,664,@bclouds21ke @ItsMainaKageni @Alex_Mwakideu @fredomachoka @MAJOGOO_KE @Classic105Kenya i love it...8/10 my rating 😍… https://t.co/0ndAYBvSGg
2019-02-19 11:22:55,,5,20,"Hello Great People here😘I think, we should strive for greatness🙏Being great does not mean being perfect. Greatness… https://t.co/cheOBGEOA4"
2019-02-19 11:22:59,Украина,342,644,"it's a good Tuesday to walk your cat in #Realmcraft🐱

https://t.co/KpECOyIBGu

#tellurionmobile #gamedev #indiedev… https://t.co/v4QHpjwGmQ"
2019-02-19 11:23:00,"Cheshire, Bristol & Herts",10533,840,#DidYouKnow: Dogs lick you as a way to demonstrate they are submissive towards you ... so maybe those sloppy kisses… https://t.co/1idBclNBYQ
2019-02-19 11:23:01,United Kingdom,388,1354,Are you wondering about potty training or worried about your childhood bladder issues? Download CATCH for guidance… https://t.co/a7aGMzp1Uy
2019-02-19 11:23:08,"South East, England",955,454,"Watling Court residents in #Gravesend had a right hoot last week, when some owls flew into visit #TuesdayThoughts… https://t.co/WRNWVuQ1qx"
2019-02-19 11:23:13,,12,114,official look maidam
2019-02-19 11:23:17,"Ohio, USA",206,215,"It's 2019.
It's not hard.
If you're BORN with a Dick = You are a Male.
If you're BORN with a Vagina = You are a Fem… https://t.co/J1Mb3nwtm2"
2019-02-19 11:23:25,"Earth, at the moment",973,681,"@MSNBC Remember when Obama said Immigration reform and strengthening our borders was ""The right thing to do""? Oh ho… https://t.co/KGT8GBrnKx"
2019-02-19 11:23:26,"New Delhi, India",0,0,"Touch and comfort that'll make you want to stay in bed forever.

Shop the bedsheet here: https://t.co/s9uuMXjyGk… https://t.co/maeNncbcvp"
2019-02-19 11:23:29,Global 💡🌍,3895,1317,"Cutting Edge #Leadership  

#Entrepreneur, the best way to deliver, develop and drive a message is to keep it struc… https://t.co/wOaXoX8MDI"
